"iso_2","iso_3","country","year","higher_rate_1","higher_rate_2","higher_rate_3","reduced_rate_1","reduced_rate_2","reduced_rate_3","reduced_rate_4","reduced_rate_5","reduced_rate_6","standard_vat_rate","threshold","vrr","consumption_pct_total_5000","vat_pct_total_5111","sales_pct_total_5112","excise_pct_total_5121","consumption_pct_gdp_5000","vat_pct_gdp_5111","sales_pct_gdp_5112","excise_pct_gdp_5121","beer_excise_hl_usd","beer_low_alc_usd","still_wine_excise_hl_usd","sparkling_wine_excise_hl_usd","low_alc_excise_hl_usd","alc_excise_hl_usd","small_dist_rate","cigarette_excise_1k_usd","cigarette_excise_1k_pct_rsp","cigar_excise_1k_usd","cigar_excise_1k_pct_rsp","roll_tob_excise_1kg_usd","roll_tob_excise_1kg_pct_rsp","cig_pack_ex_tax_price_usd","cig_pack_specific_pct_rsp","cig_pack_ad_val_pct_rsp","cig_pack_sales_pct_rsp","cig_pack_total_tax_pct_rsp","cig_pack_price_usd","unleaded_total_tax_pct_price","unleaded_excise_pct_price","diesel_total_tax_pct_price","diesel_excise_pct_price","household_fuel_total_tax_pct_price","household_fuel_excise_pct_price"
"HU","HUN","Hungary",1973,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",1974,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",1975,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",1976,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",1977,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",1978,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",1979,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",1980,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",1981,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",1982,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",1983,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",1984,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",1985,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",1986,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",1987,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",1988,"","","","0","15","","","","","25","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",1989,"","","","0","15","","","","","25","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",1990,"","","","0","15","","","","","25","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",1991,"","","","0","15","","","","","25","","","33.169","12.902",0,13.144,"14.801","5.757","0","5.865","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",1992,"","","","0","15","","","","","25","","0.3","35.966","12.951",0,13.89,"15.952","5.744","0","6.161","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",1993,"","","","10","","","","","","25","","","37.13","17.198",0,10.216,"16.782","7.773","0","4.617","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",1994,"","","","10","","","","","","25","","","37.064","17.346",0,9.795,"15.839","7.413","0","4.186","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",1995,"","","","0","12","","","","","25","","","40.633","17.817",0,10.001,"16.566","7.264","0","4.077","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",1996,"","","","0","12","","","","","25","","0.43","40.682","18.345",0,9.99,"16.037","7.232","0","3.938","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",1997,"","","","0","12","","","","","25","","","39.312","20.237",0,10.353,"14.837","7.638","0","3.908","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",1998,"","","","0","12","","","","","25","","","38.948","20.351",0,10.931,"14.605","7.631","0","4.099","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",1999,"","","","0","12","","","","","25","","","40.337","21.141",0,10.949,"15.441","8.093","0","4.191","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",2000,"","","","0","12","","","","","25","","0.52","40.488","22.442",0,10.378,"15.622","8.659","0","4.004","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",2001,"","","","0","12","","","","","25","","","38.728","21.451",0,9.825,"14.584","8.078","0","3.7","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",2002,"","","","0","12","","","","","25","","","37.447","20.553",0,9.734,"14.014","7.691","0","3.643","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",2003,"","","","0","12","","","","","25","","","39.238","21.599",0,9.899,"14.621","8.048","0","3.689","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",2004,"","","","5","15","","","","","25","","","40.862","23.45",0,9.766,"15.142","8.69","0","3.619","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",2005,"","","","5","15","","","","","25","","0.47898569574394","39.879","22.523",0,9.663,"14.578","8.233","0","3.533","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",2006,"","","","5","","","","","","20","","","38.593","20.314",0,10.21,"14.066","7.404","0","3.721","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",2007,"","","","5","","","","","","20","30769.2307692308","0.581528843529775","37.888","19.904",0,9.587,"14.911","7.833","0","3.773","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",2008,"","","","5","","","","","","20","","0.563613288822035","37.198","19.277",0,9.351,"14.665","7.6","0","3.686","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",2009,"","","","5","18","","","","","25","","0.614479872242192","39.724","21.299",0,9.438,"15.453","8.286","0","3.672","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",2010,"","","","5","18","","","","","25","39005.8781530727","0.515567366289723","43.223","22.93",0.373,9.168,"16.076","8.528","0.139","3.41","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",2011,"","","","5","18","","","","","25","33913.1976033341","0.51157619075699","43.69","22.887",0.419,9.234,"16.009","8.386","0.154","3.384","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",2012,"","","","5","18","","","","","27","38493.6063894342","0.518719537389614","43.779","23.258",0.487,9.052,"17.145","9.108","0.191","3.545","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",2013,"","","","5","18","","","","","27","46709.665628228","0.521173583949109","43.871","23.046",0.41,8.49,"16.928","8.892","0.158","3.276","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",2014,"","","","5","18","","","","","27","42328.198651231","0.557821623347803","43.722","23.89",0.382,8.153,"16.856","9.21","0.147","3.143","","","","","","","","","","","","","","1.11157276275084","27.26","25","21.26","73.52","4.19778233667234","","","","","",""
"HU","HUN","Hungary",2015,"","","","5","18","","","","","27","","0.590982667763733","43.87","24.458",0.374,8.271,"17.066","9.514","0.146","3.217","","","","","","","","","","","","","","","","","","","","","","","","",""
"HU","HUN","Hungary",2016,"","","","5","18","","","","","27","","0.553637695146197","42.277","23.323",0.366,8.132,"16.663","9.193","0.144","3.205","","","","","","","","","","","","","","1.08356901567545","27.26","25","21.26","73.52","4.09202800481666","","","","","",""
"HU","HUN","Hungary",2017,"","","","5","18","","","","","27","","0.560067503268278","42.953","24.393",0.438,7.787,"16.444","9.338","0.168","2.981","","","","","","","","","","","","","","","","","","","","55.6759773953376","34.4161348756526","51.9769288457526","30.7170863260675","51.8109454723541","30.5511029526691"
"HU","HUN","Hungary",2018,"","","","5","18","","","","","27","57601.502523673","0.593479727251894","44.745","25.847",0.46,7.95,"16.757","9.68","0.172","2.977","5.90206936753133","","0","59.9679393762751","0","1214.60580005829","1","57.1990673273098","25","0","14","51.0055377440979","0","","","","","","","","","","","",""
"HU","HUN","Hungary",2019,"","","","5","18","","","","","27","","0.596916684252637","45.344","27.081",0.315,7.794,"16.22","9.687","0.113","2.788","","","","","","","","","","","","","","","","","","","","53.343552899918","32.083710380233","49.5177663633115","28.2566718138435","50.0295129205245","28.7696704008395"
"HU","HUN","Hungary",2020,"","","","5","18","","","","","27","85145.3662713831","","","",NA,NA,"","","","","5.57352232849377","","0","56.6297392142022","0","1146.99305029932","1","70.5291405766187","23","0","14","69.1529622239042","0","","","","","","","","","","","",""
"IE","IRL","Ireland",1967,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1968,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1969,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1970,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1971,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1972,"30.26","","","1","5.26","11.11","","","","16.37","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1973,"36.75","","","1","5.26","11.11","","","","19.5","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1974,"36.75","","","1","5.26","11.11","","","","19.5","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1975,"36.75","","","1","5.26","11.11","","","","19.5","","","46.511","14.679",0,26.006,"12.959","4.09","0","7.246","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1976,"35","40","","10","","","","","","20","","0.297184516347059","47.753","15.578",0,25.14,"14.75","4.812","0","7.765","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1977,"35","40","","10","","","","","","20","","","46.694","16.93",0,22.997,"13.736","4.98","0","6.765","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1978,"35","40","","10","","","","","","20","","","46.663","19.449",0,22.781,"13","5.418","0","6.347","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1979,"","","","1","10","","","","","20","","","44.133","17.069",0,23.72,"12.146","4.698","0","6.528","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1980,"","","","1","10","","","","","25","","0.209741400710164","43.714","14.763",0,25.837,"13.147","4.44","0","7.77","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1981,"","","","1.5","15","","","","","25","","","45.027","15.444",0,26.042,"14.014","4.807","0","8.105","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1982,"","","","1.8","18","","","","","30","","","45.901","19.339",0,22.508,"14.908","6.281","0","7.31","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1983,"","","","2.3","5","18","","","","35","","","46.043","21.07",0,20.343,"15.592","7.135","0","6.889","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1984,"","","","2","5","8","18","","","35","","0.436938080120609","45.11","21.27",0,18.824,"15.617","7.363","0","6.517","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1985,"","","","2.2","10","","","","","23","","","44.415","20.594",0,19.012,"14.915","6.915","0","6.384","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1986,"","","","2.4","10","","","","","25","","","44.109","20.853",0,18.418,"15.136","7.156","0","6.32","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1987,"","","","1.7","10","","","","","25","","","42.455","20.178",0,17.204,"14.642","6.959","0","5.933","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1988,"","","","1.4","5","10","","","","25","","0.415603938427874","42.01","20.678",0,16.348,"14.975","7.371","0","5.827","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1989,"","","","2","5","10","","","","25","","","44.323","21.596",0,17.498,"14.394","7.013","0","5.682","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1990,"","","","2.3","10","","","","","23","","","41.928","20.392",0,16.997,"13.564","6.597","0","5.498","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1991,"","","","2.3","10","12.5","","","","21","","","40.369","19.736",0,16.235,"13.288","6.496","0","5.344","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1992,"","","","2.7","10","12.5","16","","","21","","0.45","39.847","19.914",0,15.51,"13.252","6.623","0","5.158","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1993,"","","","2.5","12.5","","","","","21","","","37.958","19.079",0,14.398,"12.623","6.345","0","4.788","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1994,"","","","2.5","12.5","","","","","21","","","38.822","19.857",0,14.647,"13.326","6.816","0","5.027","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1995,"","","","2.5","12.5","","","","","21","","","40.413","21.07",0,14.989,"12.825","6.686","0","4.756","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1996,"","","","2.8","12.5","","","","","21","","0.52","39.368","21.1",0,14.609,"12.705","6.81","0","4.715","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1997,"","","","3.3","12.5","","","","","21","","","39.438","21.649",0,14.278,"12.37","6.791","0","4.479","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1998,"","","","3.6","12.5","","","","","21","","","39.681","22.565",0,14.079,"12.236","6.958","0","4.342","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",1999,"","","","4","12.5","","","","","21","","","39.033","22.371",0,13.712,"12.056","6.91","0","4.235","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",2000,"","","","4.2","12.5","","","","","21","","0.61","38.752","22.907",0,13.193,"11.929","7.052","0","4.061","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",2001,"","","","4.3","12.5","","","","","20","","","37.432","22.855",0,11.972,"10.737","6.556","0","3.434","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",2002,"","","","4.3","12.5","","","","","21","","","38.57","24.096",0,12.08,"10.753","6.718","0","3.368","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",2003,"","","","4.3","12.5","","","","","21","","","37.466","23.618",0,11.405,"10.689","6.738","0","3.254","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",2004,"","","","4.4","13.5","","","","","21","","","37.234","23.772",0,10.946,"11.02","7.036","0","3.24","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",2005,"","","","4.8","13.5","","","","","21","","0.660565063463771","37.815","24.183",0,10.544,"11.369","7.27","0","3.17","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",2006,"","","","4.8","13.5","","","","","21","","","36.139","23.654",0,9.773,"11.352","7.43","0","3.07","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",2007,"","","","4.8","13.5","","","","","21","63073.3944954128","0.633266171352795","36.326","23.615",0,10.076,"11.198","7.28","0","3.106","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",2008,"","","","4.8","13.5","","","","","21.5","","0.552460856497701","37.117","24.014",0,9.9,"10.77","6.968","0","2.873","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",2009,"","","","4.8","13.5","","","","","21.5","","0.461551532482278","35.324","21.7",0,10.235,"9.88","6.07","0","2.863","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",2010,"","","","4.8","13.5","","","","","21","83061.5849910879","0.475813782854678","35.817","21.697",0,10.472,"9.908","6.002","0","2.897","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",2011,"","","","4.8","9","13.5","","","","21","77622.8542788133","0.461326687421851","33.686","20.122",0,10.013,"9.56","5.711","0","2.842","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",2012,"","","","0","4.8","9","13.5","","","23","89579.3991728389","0.442352007377961","33.481","20.38",0,9.519,"9.587","5.836","0","2.726","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",2013,"","","","0","4.8","9","13.5","","","23","91704.5602748361","0.446293979090206","33.343","19.966",0,9.651,"9.641","5.773","0","2.79","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",2014,"","","","0","4.8","9","13.5","","","23","78844.2561518391","0.482853728584531","33.612","20.402",0,9.16,"9.748","5.917","0","2.657","","","","","","","","","","","","","","2.64703494926719","50.36","9.2","18.7","78.26","12.1758737316798","","","","","",""
"IE","IRL","Ireland",2015,"","","","0","4.8","9","13.5","","","23","","0.478723128113766","32.582","19.261",0,8.912,"7.614","4.501","0","2.083","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE","IRL","Ireland",2016,"","","","0","4.8","9","13.5","","","23","","0.485071157737827","32.716","19.647",0,8.989,"7.724","4.639","0","2.122","","","","","","","","","","","","","","2.59725663716814","50.36","9.2","18.7","78.26","11.9469026548673","","","","","",""
"IE","IRL","Ireland",2017,"","","","0","4.8","9","13.5","","","23","","0.482571892802237","32.643","19.311",0,9.114,"7.43","4.395","0","2.074","","","","","","","","","","","","","","","","","","","","61.4202576342117","42.7210706423418","56.4347387659923","37.7355517741224","27.6882698605638","15.7939967328105"
"IE","IRL","Ireland",2018,"","","","0","4.8","9","13.5","","","23","92218.141398691","0.498319314997512","30.785","19.294",0,7.469,"6.98","4.375","0","1.693","25.3370786516854","","477.348314606742","954.696629213483","159.067415730337","4783.14606741573","0","347.23595505618","9.04","","0","376.786516853933","0","","","","","","","","","","","",""
"IE","IRL","Ireland",2019,"","","","0","4.8","9","13.5","","","23","","0.506400082464795","30.601","19.423",0,7.596,"6.933","4.4","0","1.721","","","","","","","","","","","","","","","","","","","","62.3","41.970920148183","54.854552323385","36.1919153758972","26.1816882962257","14.2874151684724"
"IE","IRL","Ireland",2020,"","","","0","4.8","9","13.5","","","23","94185.9632775208","","","",NA,NA,"","","","","25.3370786516854","","477.348314606742","954.696629213483","159.067415730337","4783.14606741573","0","388.808988764045","9.04","","0","426.775280898876","0","","","","","","","","","","","",""
"IL","ISR","Israel",1967,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1968,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1969,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1970,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1971,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1972,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1973,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1974,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1975,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1976,"","","","0","","","","","","8","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1977,"","","","0","","","","","","12","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1978,"","","","0","","","","","","12","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1979,"","","","0","","","","","","12","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1980,"","","","0","","","","","","12","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1981,"","","","0","","","","","","12","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1982,"","","","0","","","","","","15","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1983,"","","","0","","","","","","15","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1984,"","","","0","","","","","","15","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1985,"","","","0","","","","","","15","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1986,"","","","0","","","","","","15","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1987,"","","","0","","","","","","15","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1988,"","","","0","","","","","","15","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1989,"","","","0","","","","","","15","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1990,"","","","0","","","","","","16","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1991,"","","","0","","","","","","18","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1992,"","","","0","","","","","","18","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1993,"","","","0","","","","","","17","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1994,"","","","0","","","","","","17","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1995,"","","","0","","","","","","17","","","36.508","23.265",6.61,3.454,"12.881","8.209","2.332","1.218","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1996,"","","","0","","","","","","17","","0.66","37.155","23.548",6.272,4.003,"12.895","8.173","2.177","1.389","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1997,"","","","0","","","","","","17","","","35.983","22.756",5.63,4.144,"12.712","8.04","1.989","1.464","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1998,"","","","0","","","","","","17","","","35.244","22.704",5.329,4.08,"12.083","7.784","1.827","1.399","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",1999,"","","","0","","","","","","17","","","35.74","22.752",5.601,3.93,"12.202","7.768","1.912","1.342","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",2000,"","","","0","","","","","","17","","0.62","33.13","21.142",5.349,3.503,"11.528","7.357","1.861","1.219","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",2001,"","","","0","","","","","","17","","","32.991","21.474",4.819,3.456,"11.431","7.44","1.67","1.198","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",2002,"","","","0","","","","","","18","","","35.706","23.498",4.76,3.951,"12.093","7.958","1.612","1.338","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",2003,"","","","0","","","","","","18","","","36.256","23.769",4.764,4.304,"12.025","7.883","1.58","1.428","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",2004,"","","","0","","","","","","17","","","36.387","22.785",5.26,4.364,"12.103","7.579","1.75","1.452","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",2005,"","","","0","","","","","","16.5","","0.614792639941475","35.584","22.337",5.211,4.457,"11.98","7.52","1.754","1.5","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",2006,"","","","0","","","","","","15.5","","","34.257","21.43",4.811,4.598,"11.724","7.334","1.647","1.574","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",2007,"","","","0","","","","","","15.5","","0.656552806988296","34.882","21.481",5.407,4.506,"11.916","7.338","1.847","1.539","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",2008,"","","","0","","","","","","15.5","","0.645887493266917","36.907","22.909",5.229,5.079,"11.776","7.309","1.668","1.621","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",2009,"","","","0","","","","","","16.5","","0.652432020485369","38.855","24.337",5.232,5.539,"11.588","7.258","1.56","1.652","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",2010,"","","","0","","","","","","16","18912.2482561384","0.65239673193244","39.415","24.393",5.376,5.756,"12.098","7.487","1.65","1.767","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",2011,"","","","0","","","","","","16","15786.8352581989","0.655144291333383","38.841","24.255",5.317,5.497,"12.036","7.516","1.648","1.704","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",2012,"","","","0","","","","","","17","19041.6701298949","0.642824159548473","38.714","24.42",5.164,5.518,"11.635","7.339","1.552","1.658","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",2013,"","","","0","","","","","","18","19505.1946752304","0.645093276734693","38.451","25.05",4.865,5.125,"11.841","7.714","1.498","1.578","","","","","","","","","","","","","","","","","","","","","","","","",""
"IL","ISR","Israel",2014,"","","","0","","","","","","18","18611.874917961","0.630056991087843","39.145","25.544",5.204,4.975,"12.13","7.916","1.613","1.542","","","","","","","","","","","","","","1.691","22.19","46.18","14.53","82.9","9.88888888888889","","","","","",""
"IL","ISR","Israel",2015,"","","","0","","","","","","17","","0.626872566680966","37.948","24.926",4.649,4.842,"11.853","7.786","1.452","1.512","","","","","","","","","","","","","","","","","","","","","","","","",""
